review_id,recipe_id,user,rating,comment,date
1069,1069,Anonymous,5.0,No review available.,2025-01-01
1070,1070,Anonymous,4.3,No review available.,2025-01-01
1071,1071,Anonymous,4.7,No review available.,2025-01-01
1072,1072,Anonymous,4.6,No review available.,2025-01-01
1073,1073,Anonymous,4.8,No review available.,2025-01-01
1074,1074,Anonymous,4.6,No review available.,2025-01-01
1075,1075,Anonymous,4.8,No review available.,2025-01-01
1076,1076,Anonymous,4.7,No review available.,2025-01-01
1077,1077,Anonymous,4.7,No review available.,2025-01-01
1078,1078,Anonymous,5.0,No review available.,2025-01-01
1079,1079,Anonymous,4.3,No review available.,2025-01-01
1080,1080,Anonymous,4.2,No review available.,2025-01-01
1081,1081,Anonymous,4.7,No review available.,2025-01-01
1082,1082,Anonymous,4.3,No review available.,2025-01-01
1083,1083,Anonymous,4.2,No review available.,2025-01-01
1084,1084,Anonymous,5.0,No review available.,2025-01-01
1085,1085,Anonymous,4.6,No review available.,2025-01-01
1086,1086,Anonymous,3.8,No review available.,2025-01-01
1087,1087,Anonymous,4.6,No review available.,2025-01-01
1088,1088,Anonymous,4.9,No review available.,2025-01-01
1089,1089,Anonymous,4.5,No review available.,2025-01-01
1090,1090,Anonymous,4.8,No review available.,2025-01-01
