ingredient_id,recipe_id,name
2095,553,3 (8 ounce) packages cream cheese
93,553,softened
248,553,1 ¼ cups white sugar
2096,553,¾ cup sour cream
236,553,¼ teaspoon ground cinnamon
1044,553,½ teaspoon ground ginger
2097,553,6  eggs
2098,553,1 ¼ cups sour cream
569,553,3 tablespoons white sugar
79,553,1 teaspoon vanilla extract
1943,554,1  fuyu persimmon
74,554,peeled and cored
1944,554,2 cups roughly chopped spinach
1945,554,3 tablespoons pomegranate seeds
1946,554,2 ounces goat cheese
899,554,crumbled
1947,554,1 tablespoon sliced almonds
741,555,2 tablespoons olive oil
1222,555,1  onion
167,555,finely chopped
2099,555,2  carrots
1658,555,peeled and cubed
1196,555,1  bay leaf
2100,555,2 pounds butternut squash- peeled
877,555,seeded and cubed
801,555,½ cup dry white wine
109,555,4 cups chicken broth
2101,555,2  persimmons
105,555,diced
2102,555,1 tablespoon white wine vinegar
2103,555,1 pinch salt and freshly ground black pepper to taste
99,556,1 cup butter
93,556,softened
34,556,1 cup white sugar
2104,556,3  hachiya persimmons
2105,556,pulp extracted
178,556,1  egg
472,556,1 ½ teaspoons vanilla extract
1042,556,3 cups all-purpose flour
151,556,1 teaspoon baking soda
51,556,1 teaspoon salt
2106,556,2 ½ cups chocolate chips
1554,557,4  egg whites
697,557,at room temperature
126,557,¾ cup white sugar
1948,557,¼ cup superfine sugar
1949,557,1 ½ teaspoons cornstarch
1950,557,½ teaspoon orange blossom water (optional)
1951,557,½ teaspoon white vinegar
2107,558,5  overripe fuyu persimmons
2108,558,mashed
2109,558,1 small granny smith apple
194,558,peeled and diced
234,558,1 tablespoon brown sugar
50,558,2 teaspoons ground cinnamon
2110,558,1 teaspoon freshly grated ginger
603,558,½  lemon
604,558,juiced
1706,558,½ teaspoon lemon zest
1688,559,3 tablespoons margarine
207,559,¼ cup brown sugar
2111,559,4  large ripe persimmons
1274,559,peeled and sliced
2076,560,2 cups persimmon pulp
78,560,2 cups white sugar
149,560,2  eggs
201,560,beaten
151,560,1 teaspoon baking soda
39,560,1 cup all-purpose flour
228,560,1 pinch salt
196,560,1 teaspoon baking powder
36,560,1 teaspoon ground cinnamon
2112,560,1 ½ cups buttermilk
2113,560,¼ cup heavy cream
649,560,1 tablespoon honey
280,560,4 tablespoons butter
44,560,melted
2114,561,5 cups pureed persimmons
457,561,3 cups white sugar
2115,561,¼ cup fresh lemon juice
1099,561,½ teaspoon grated orange zest
1356,561,1 pinch ground nutmeg
1943,562,1  fuyu persimmon
2116,562,stem removed and sliced into rounds
2117,562,1 (4 ounce) ball burrata cheese
2118,562,1 ½ teaspoons balsamic glaze
2119,562,1 ½ teaspoons extra-virgin olive oil
2120,562,5 leaves fresh basil
132,562,or more to taste
1989,562,1 pinch freshly ground black pepper
2121,563,1 ½ cups ripe hachiya persimmon pulp
249,563,2 teaspoons baking soda
2122,563,2 cups brown sugar
225,563,4  eggs
1620,563,⅔ cup vegetable oil
56,563,1 ½ teaspoons ground cinnamon
76,563,½ teaspoon ground nutmeg
51,563,1 teaspoon salt
1042,563,3 cups all-purpose flour
2123,563,2 cups fresh cranberries
178,564,1  egg
2065,564,1 cup persimmon pulp
2124,564,½ cup canned sweetened condensed milk
79,564,1 teaspoon vanilla extract
235,564,1 tablespoon melted butter
34,564,1 cup white sugar
39,564,1 cup all-purpose flour
249,564,2 teaspoons baking soda
152,564,½ teaspoon salt
236,564,¼ teaspoon ground cinnamon
2125,565,1 pound ground beef
132,565,or more to taste
2126,565,1  yellow onion
103,565,chopped
2127,565,1 (15 ounce) can seasoned diced tomatoes
2128,565,1 (15 ounce) can diced tomatoes with jalapeno peppers
2129,565,1 (15 ounce) can pinto beans
2130,565,1 (15 ounce) can kidney beans
2131,565,1 (15 ounce) can black beans
2132,565,1 (15 ounce) can chicken broth
2133,565,1 (15 ounce) can chili with beans (optional)
2134,565,⅔ cup tangy coconut and chili vindaloo sauce (such as maya kaimal®)
2135,565,⅓ cup ketchup
2136,565,2 tablespoons tomato paste
2137,565,1  ripe persimmon
103,565,chopped
152,565,½ teaspoon salt
2138,565,½ teaspoon red pepper flakes
1833,565,½ teaspoon ground cumin
2139,565,½ teaspoon chili powder
2140,566,1  precooked 9-inch focaccia flatbread
1943,566,1  fuyu persimmon
2141,566,peeled and sliced into 1/4-inch rounds
2142,566,4 teaspoons olive oil
57,566,divided
152,566,½ teaspoon salt
1633,566,2 sprigs fresh rosemary
2143,566,leaves stripped
2144,566,½ cup burrata cheese
1858,567,4 cups all-purpose flour
249,567,2 teaspoons baking soda
36,567,1 teaspoon ground cinnamon
282,567,1 teaspoon ground ginger
99,567,1 cup butter
78,567,2 cups white sugar
149,567,2  eggs
2076,567,2 cups persimmon pulp
78,568,2 cups white sugar
2145,568,1 ½ cups wheat flour
187,568,1 ½ cups all-purpose flour
2146,568,½ cup oatmeal
152,568,½ teaspoon salt
36,568,1 teaspoon ground cinnamon
76,568,½ teaspoon ground nutmeg
283,568,1 teaspoon ground allspice
184,568,½ teaspoon ground cloves
249,568,2 teaspoons baking soda
2147,568,2 cups ripe hachiya persimmon pulp
672,568,½ cup applesauce
192,568,½ cup vegetable oil
510,568,3  eggs
2148,569,½ cup very ripe persimmon pulp
2149,569,9 tablespoons water
84,569,2 tablespoons butter
305,569,1 ½ teaspoons white sugar
195,569,1 ½ teaspoons salt
2150,569,2 cups bread flour
1668,569,1 cup whole wheat flour
2151,569,2 tablespoons wheat germ
36,569,1 teaspoon ground cinnamon
2152,569,2 ½ teaspoons active dry yeast
1677,569,⅓ cup raisins
2153,570,¼ cup light brown sugar
2154,570,packed
70,570,1 tablespoon ground cinnamon
85,570,1 tablespoon cornstarch
2155,570,⅛ teaspoon sea salt
2156,570,6 cups fuyu persimmons
721,570,peeled and thinly sliced
2157,570,10  graham crackers
536,570,crushed
106,570,¼ cup butter
44,570,melted
78,571,2 cups white sugar
1312,571,1 cup shortening
149,571,2  eggs
1858,571,4 cups all-purpose flour
51,571,1 teaspoon salt
249,571,2 teaspoons baking soda
50,571,2 teaspoons ground cinnamon
1542,571,2 teaspoons ground nutmeg
2076,571,2 cups persimmon pulp
2158,571,2 cups raisin paste
399,571,2 cups chopped walnuts
2112,572,1 ½ cups buttermilk
151,572,1 teaspoon baking soda
187,572,1 ½ cups all-purpose flour
196,572,1 teaspoon baking powder
31,572,½ teaspoon ground cinnamon
218,572,⅛ teaspoon salt
2076,572,2 cups persimmon pulp
78,572,2 cups white sugar
149,572,2  eggs
2159,572,well beaten
2160,572,¼ cup heavy whipping cream
106,572,¼ cup butter
44,572,melted
84,573,2 tablespoons butter
44,573,melted
2076,573,2 cups persimmon pulp
78,573,2 cups white sugar
510,573,3  eggs
15,573,lightly beaten
2161,573,1 ¼ cups buttermilk
151,573,1 teaspoon baking soda
150,573,2 cups all-purpose flour
196,573,1 teaspoon baking powder
31,573,½ teaspoon ground cinnamon
152,573,½ teaspoon salt
274,573,½ teaspoon vanilla extract
187,574,1 ½ cups all-purpose flour
70,574,1 tablespoon ground cinnamon
151,574,1 teaspoon baking soda
152,574,½ teaspoon salt
782,574,¼ teaspoon ground ginger
132,574,or more to taste
52,574,¼ teaspoon ground nutmeg
132,574,or more to taste
1659,574,½ cup chopped toasted walnuts
11,574,½ cup dried cranberries
200,574,2 large eggs
2162,574,¾ cup light brown sugar
192,574,½ cup vegetable oil
2163,574,4  ripe fuyu persimmons
2164,574,chopped into small pieces
2165,575,½ teaspoon olive oil
2166,575,3 cups pecans
2167,575,20  pitted dates
2168,575,¼ cup agave nectar
2169,575,6  ripe persimmons
2170,575,2 tablespoons chopped pecans
36,575,1 teaspoon ground cinnamon
371,575,for garnish
2036,576,½ cup raw macadamia nuts
575,576,2 tablespoons maple syrup
57,576,divided
228,576,1 pinch salt
2171,577,1 ½ cups persimmon pulp
151,577,1 teaspoon baking soda
43,577,½ cup butter
93,577,softened
34,577,1 cup white sugar
150,577,2 cups all-purpose flour
36,577,1 teaspoon ground cinnamon
281,577,1 teaspoon ground cloves
71,577,1 teaspoon ground nutmeg
152,577,½ teaspoon salt
178,577,1  egg
520,577,1 cup chopped pecans
321,577,1 cup golden raisins
296,578,½ cup shortening
34,578,1 cup white sugar
178,578,1  egg
2065,578,1 cup persimmon pulp
39,578,1 cup all-purpose flour
227,578,½ teaspoon baking powder
208,578,½ teaspoon baking soda
31,578,½ teaspoon ground cinnamon
247,578,¼ teaspoon ground cloves
152,578,½ teaspoon salt
252,578,½ cup raisins
222,578,½ cup chopped walnuts
2065,579,1 cup persimmon pulp
178,579,1  egg
201,579,beaten
248,579,1 ¼ cups white sugar
39,579,1 cup all-purpose flour
2172,579,1 ¼ cups milk
42,579,¼ teaspoon baking soda
196,579,1 teaspoon baking powder
31,579,½ teaspoon ground cinnamon
92,579,¼ teaspoon salt
106,579,¼ cup butter
44,579,melted
2173,580,1 ½ cups cider vinegar
158,580,1 cup chopped onion
2174,580,1 large granny smith apple - peeled
28,580,cored and chopped
321,580,1 cup golden raisins
126,580,¾ cup white sugar
628,580,¼ cup lemon juice
2175,580,1  green chile pepper
2176,580,seeded and minced
2177,580,1 tablespoon minced fresh ginger root
827,580,1 tablespoon lemon zest
2178,580,1 teaspoon ground coriander seed
833,580,⅛ teaspoon ground cloves
2179,580,4  fuyu persimmons
658,580,peeled and chopped
150,581,2 cups all-purpose flour
2180,581,½ cup cake flour
36,581,1 teaspoon ground cinnamon
282,581,1 teaspoon ground ginger
208,581,½ teaspoon baking soda
92,581,¼ teaspoon salt
20,581,½ cup unsalted butter
34,581,1 cup white sugar
827,581,1 tablespoon lemon zest
2077,581,2  ripe persimmons
2078,581,pureed
178,581,1  egg
557,581,¼ cup confectioners' sugar
150,582,2 cups all-purpose flour
196,582,1 teaspoon baking powder
151,582,1 teaspoon baking soda
51,582,1 teaspoon salt
2181,582,3  ripe bananas
2108,582,mashed
89,582,1 tablespoon milk
36,582,1 teaspoon ground cinnamon
173,582,or to taste
34,582,1 cup white sugar
43,582,½ cup butter
93,582,softened
200,582,2 large eggs
475,582,1 cup semisweet chocolate chips
2181,583,3  ripe bananas
2108,583,mashed
34,583,1 cup white sugar
178,583,1  egg
266,583,¼ cup melted butter
187,583,1 ½ cups all-purpose flour
151,583,1 teaspoon baking soda
51,583,1 teaspoon salt
187,584,1 ½ cups all-purpose flour
196,584,1 teaspoon baking powder
151,584,1 teaspoon baking soda
152,584,½ teaspoon salt
2182,584,3 large bananas
2108,584,mashed
126,584,¾ cup white sugar
178,584,1  egg
2183,584,⅓ cup butter
44,584,melted
437,585,2  bananas
1308,585,broken into chunks
438,585,2 cups milk
2184,585,½ cup peanut butter
655,585,2 tablespoons honey
173,585,or to taste
992,585,2 cups ice cubes
34,586,1 cup white sugar
43,586,½ cup butter
44,586,melted
149,586,2  eggs
79,586,1 teaspoon vanilla extract
187,586,1 ½ cups all-purpose flour
151,586,1 teaspoon baking soda
152,586,½ teaspoon salt
2185,586,½ cup sour cream
222,586,½ cup chopped walnuts
2186,586,2  medium bananas
645,586,sliced
106,587,¼ cup butter
2187,587,⅔ cup dark brown sugar
2188,587,3 ½ tablespoons rum
472,587,1 ½ teaspoons vanilla extract
31,587,½ teaspoon ground cinnamon
1423,587,3  bananas
2189,587,peeled and sliced lengthwise and crosswise
2190,587,¼ cup coarsely chopped walnuts
1559,587,1 pint vanilla ice cream
126,588,¾ cup white sugar
597,588,⅓ cup all-purpose flour
92,588,¼ teaspoon salt
438,588,2 cups milk
1048,588,3  egg yolks
201,588,beaten
84,588,2 tablespoons butter
1692,588,1 ¼ teaspoons vanilla extract
2191,588,1 (9 inch) baked pastry shell
2192,588,cooled
2193,588,4  bananas
645,588,sliced
2194,589,1 ½ cups unbleached all-purpose flour
255,589,1 cup rolled oats
22,589,½ cup white sugar
188,589,2 teaspoons baking powder
151,589,1 teaspoon baking soda
152,589,½ teaspoon salt
178,589,1  egg
426,589,¾ cup milk
189,589,⅓ cup vegetable oil
274,589,½ teaspoon vanilla extract
2195,589,1 cup mashed bananas
150,590,2 cups all-purpose flour
249,590,2 teaspoons baking soda
51,590,1 teaspoon salt
78,590,2 cups white sugar
99,590,1 cup butter
93,590,softened
2196,590,2 cups mashed overripe bananas
1170,590,4 large eggs
201,590,beaten
545,590,1 cup chopped walnuts
187,591,1 ½ cups all-purpose flour
196,591,1 teaspoon baking powder
151,591,1 teaspoon baking soda
36,591,1 teaspoon ground cinnamon
152,591,½ teaspoon salt
1356,591,1 pinch ground nutmeg
2197,591,3  bananas (ripe or very ripe work best)
22,591,½ cup white sugar
2183,591,⅓ cup butter
44,591,melted
2198,591,¼ cup lightly packed brown sugar
257,591,1 large egg
79,591,1 teaspoon vanilla extract
2199,591,¼ cup chopped walnuts (optional)
187,592,1 ½ cups all-purpose flour
151,592,1 teaspoon baking soda
196,592,1 teaspoon baking powder
152,592,½ teaspoon salt
1423,592,3  bananas
2108,592,mashed
126,592,¾ cup white sugar
2183,592,⅓ cup butter
44,592,melted
178,592,1  egg
15,592,lightly beaten
2200,593,1 ½ cups mashed bananas
493,593,2 teaspoons lemon juice
1042,593,3 cups all-purpose flour
1279,593,1 ½ teaspoons baking soda
92,593,¼ teaspoon salt
2201,593,2 ⅛ cups white sugar
359,593,¾ cup butter
510,593,3  eggs
100,593,2 teaspoons vanilla extract
2112,593,1 ½ cups buttermilk
2202,594,6  ice cubes
229,594,1 cup milk
442,594,1  banana
2203,594,1 scoop chocolate-flavored protein powder
2204,594,2 tablespoons peanut butter
649,594,1 tablespoon honey
2205,594,1 teaspoon unsweetened cocoa powder
132,594,or more to taste
2206,595,1 cup strawberries
442,595,1  banana
2207,595,½ cup yogurt
2208,595,¼ cup pineapple juice
305,595,1 ½ teaspoons white sugar
2209,595,1 teaspoon orange juice
2210,595,1 teaspoon milk
553,596,1 (8 ounce) package cream cheese
697,596,at room temperature
97,596,1 (14 ounce) can sweetened condensed milk
2211,596,1 (5 ounce) package instant vanilla pudding mix
2212,596,3 cups cold skim milk
79,596,1 teaspoon vanilla extract
1142,596,1 (8 ounce) container frozen whipped topping
26,596,thawed
2213,596,½ (12 ounce) package vanilla wafers
2193,596,4  bananas
645,596,sliced
2214,597,1 cup soy milk
1883,597,½ cup rolled oats
2215,597,14  frozen strawberries
442,597,1  banana
1308,597,broken into chunks
2216,597,1 ½ teaspoons white sugar (optional)
2217,597,½ teaspoon vanilla extract (optional)
512,598,2 ½ cups all-purpose flour
641,598,1 tablespoon baking soda
228,598,1 pinch salt
34,598,1 cup white sugar
2162,598,¾ cup light brown sugar
20,598,½ cup unsalted butter
93,598,softened
149,598,2  eggs
2218,598,4  ripe bananas
2108,598,mashed
2219,598,⅔ cup buttermilk
222,598,½ cup chopped walnuts
1702,599,3 ¼ cups white sugar
57,599,divided
213,599,3 teaspoons ground cinnamon
57,599,divided
359,599,¾ cup butter
2220,599,6  very ripe bananas
2108,599,mashed
2221,599,1 (16 ounce) container sour cream
510,599,3  eggs
100,599,2 teaspoons vanilla extract
2222,599,4 ½ cups all-purpose flour
2223,599,3 teaspoons baking soda
152,599,½ teaspoon salt
2224,599,1 cup chopped walnuts (optional)
34,600,1 cup white sugar
1396,600,½ cup margarine
93,600,softened
149,600,2  eggs
2225,600,1 ½ cups mashed banana
150,600,2 cups all-purpose flour
151,600,1 teaspoon baking soda
2226,601,1 cup plain soy milk
2227,601,¾ cup packed fresh spinach leaves
2228,601,1 large banana
645,601,sliced
1305,602,1 quart strawberries
1306,602,hulled
1307,602,2  fresh peaches - peeled
452,602,pitted
54,602,and sliced
442,602,1  banana
1308,602,broken into chunks
1309,602,2 cups ice
1310,602,1 cup orange-peach-mango juice
2229,603,2 cups graham cracker crumbs
126,603,¾ cup white sugar
2230,603,¼ pound butter
44,603,melted
633,603,2 (8 ounce) packages cream cheese
2231,603,1 ½ cups confectioners' sugar
2193,603,4  bananas
645,603,sliced
587,603,1 (15 ounce) can crushed pineapple
421,603,drained
2232,603,1 (16 ounce) container frozen whipped topping
26,603,thawed
2233,603,1 (16 ounce) jar maraschino cherries
421,603,drained
2234,603,12 ounces crushed peanuts
187,604,1 ½ cups all-purpose flour
2235,604,¼ cup unsweetened cocoa powder
576,604,1 ½ teaspoons baking powder
208,604,½ teaspoon baking soda
152,604,½ teaspoon salt
22,604,½ cup white sugar
2083,604,½ cup canola oil
322,604,¼ cup milk
178,604,1  egg
79,604,1 teaspoon vanilla extract
2236,604,2 large very ripe bananas
2108,604,mashed
2237,604,¾  mini semisweet chocolate chips
1042,605,3 cups all-purpose flour
34,605,1 cup white sugar
122,605,½ cup brown sugar
50,605,2 teaspoons ground cinnamon
188,605,2 teaspoons baking powder
151,605,1 teaspoon baking soda
71,605,1 teaspoon ground nutmeg
51,605,1 teaspoon salt
2238,605,2 cups mashed ripe bananas
2239,605,1 cup canola oil
2240,605,1 cup coconut milk
446,606,4  ice cubes
2241,606,¼  fresh pineapple - peeled
2242,606,cored and cubed
2228,606,1 large banana
1630,606,cut into chunks
2243,606,1 cup pineapple or apple juice
34,607,1 cup white sugar
192,607,½ cup vegetable oil
257,607,1 large egg
2181,607,3  ripe bananas
2108,607,mashed
2244,607,¼ cup chopped walnuts
150,607,2 cups all-purpose flour
151,607,1 teaspoon baking soda
152,607,½ teaspoon salt
442,608,1  banana
2245,608,sliced into 1/8-inch thick diagonals
2246,608,avocado oil cooking spray
512,609,2 ½ cups all-purpose flour
188,609,2 teaspoons baking powder
152,609,½ teaspoon salt
42,609,¼ teaspoon baking soda
34,609,1 cup white sugar
1461,609,⅔ cup butter
93,609,softened
2195,609,1 cup mashed bananas
149,609,2  eggs
79,609,1 teaspoon vanilla extract
2247,609,2 cups semisweet chocolate chips
144,610,cooking spray
187,610,1 ½ cups all-purpose flour
196,610,1 teaspoon baking powder
151,610,1 teaspoon baking soda
1423,610,3  bananas
2108,610,mashed
126,610,¾ cup white sugar
2248,610,⅓ cup melted butter
178,610,1  egg
201,610,beaten
276,611,⅔ cup white sugar
597,611,⅓ cup all-purpose flour
92,611,¼ teaspoon salt
510,611,3  eggs
201,611,beaten
438,611,2 cups milk
84,611,2 tablespoons butter
93,611,softened
274,611,½ teaspoon vanilla extract
437,611,2  bananas
1274,611,peeled and sliced
2249,611,½ (12 ounce) package vanilla wafer cookies
2090,612,2  ripe bananas
2108,612,mashed
2250,612,1 ⅓ cups canned pumpkin puree
2251,612,½ cup honey
22,612,½ cup white sugar
189,612,⅓ cup vegetable oil
200,612,2 large eggs
512,612,2 ½ cups all-purpose flour
2252,612,2 teaspoons pumpkin pie spice
196,612,1 teaspoon baking powder
151,612,1 teaspoon baking soda
36,612,1 teaspoon ground cinnamon
152,612,½ teaspoon salt
2253,612,¾ cup raisins (optional)
2254,612,½ cup walnut pieces (optional)
437,613,2  bananas
2255,613,peeled and halved lengthwise
150,613,2 cups all-purpose flour
126,613,¾ cup white sugar
200,613,2 large eggs
617,613,3 tablespoons vegetable oil
196,613,1 teaspoon baking powder
208,613,½ teaspoon baking soda
437,614,2  bananas
2108,614,mashed
1338,614,½ cup milk
150,614,2 cups all-purpose flour
552,614,3 teaspoons baking powder
152,614,½ teaspoon salt
149,614,2  eggs
201,614,beaten
2256,614,1 tablespoon margarine
44,614,melted
2257,614,1 quart vegetable oil for frying
1486,614,½ cup confectioners' sugar
19,614,or as needed
150,615,2 cups all-purpose flour
151,615,1 teaspoon baking soda
152,615,½ teaspoon salt
34,615,1 cup white sugar
43,615,½ cup butter
93,615,softened
200,615,2 large eggs
100,615,2 teaspoons vanilla extract
2090,615,2  ripe bananas
2108,615,mashed
1081,615,1 cup fresh blueberries
144,616,cooking spray
187,616,1 ½ cups all-purpose flour
126,616,¾ cup white sugar
259,616,1 ¼ teaspoons baking powder
208,616,½ teaspoon baking soda
31,616,½ teaspoon ground cinnamon
2258,616,1 cup banana
2108,616,mashed
2259,616,¼ cup applesauce
2260,616,2  egg whites
187,617,1 ½ cups all-purpose flour
276,617,⅔ cup white sugar
576,617,1 ½ teaspoons baking powder
92,617,¼ teaspoon salt
2195,617,1 cup mashed bananas
20,617,½ cup unsalted butter
44,617,melted
322,617,¼ cup milk
257,617,1 large egg
2261,617,¾ cup semisweet chocolate chips
2099,618,2  carrots
2049,618,shredded
437,618,2  bananas
2108,618,mashed
2262,618,1  zucchini
2049,618,shredded
1297,618,¼ cup vegetable oil
2263,618,¼ cup yogurt
149,618,2  eggs
1668,618,1 cup whole wheat flour
1279,618,1 ½ teaspoons baking soda
23,618,½ cup packed brown sugar
1883,618,½ cup rolled oats
953,618,½ cup shredded coconut
263,618,½ cup chopped pecans
2264,618,½ cup dried cherries
36,618,1 teaspoon ground cinnamon
51,618,1 teaspoon salt
1044,618,½ teaspoon ground ginger
2265,619,8  banana peppers
84,619,2 tablespoons butter
101,619,½ cup chopped onion
1206,619,½ cup chopped celery
2266,619,1 (28 ounce) can crushed tomatoes
2267,619,1 (8 ounce) can tomato sauce
1194,619,2 cloves garlic
816,619,minced
1138,619,2 ½ teaspoons salt
57,619,divided
2268,619,1 teaspoon dried basil
1136,619,1 teaspoon dried oregano
290,619,½ teaspoon ground black pepper
57,619,divided
1654,619,½ cup grated parmesan cheese
257,619,1 large egg
2269,619,1 teaspoon worcestershire sauce
2270,619,1 pound hot italian sausage
2271,619,1 pound mild italian sausage
2272,619,1 ½ cups bread crumbs
2090,620,2  ripe bananas
2108,620,mashed
132,620,or more to taste
187,620,1 ½ cups all-purpose flour
22,620,½ cup white sugar
132,620,or more to taste
106,620,¼ cup butter
44,620,melted
2199,620,¼ cup chopped walnuts (optional)
178,620,1  egg
151,620,1 teaspoon baking soda
92,620,¼ teaspoon salt
198,620,1 tablespoon white sugar
1368,621,2  mangos - peeled
1013,621,seeded
54,621,and sliced
437,621,2  bananas
2273,621,2 cups vanilla yogurt
438,621,2 cups milk
2274,622,1 ¼ cups sliced fresh strawberries
442,622,1  banana
2275,622,10  whole almonds
568,622,2 tablespoons water
1027,622,1 cup ice cubes
2276,622,3 tablespoons chocolate flavored protein powder
1285,623,2  just-ripe bananas
1286,623,sliced in 1/10-inch-thick rounds
327,623,or more as needed
217,623,1 teaspoon lemon juice
173,623,or to taste
1028,624,2 ½ cups water
255,624,1 cup rolled oats
198,624,1 tablespoon white sugar
51,624,1 teaspoon salt
437,624,2  bananas
645,624,sliced
1354,624,1 pinch ground cinnamon
2277,624,½ cup cold milk (optional)
2218,625,4  ripe bananas
1630,625,cut into chunks
2278,625,1 ¼ cups light brown sugar
43,625,½ cup butter
93,625,softened
178,625,1  egg
1864,625,1 teaspoon cinnamon
79,625,1 teaspoon vanilla extract
379,625,¼ cup whole milk
150,625,2 cups all-purpose flour
208,625,½ teaspoon baking soda
196,625,1 teaspoon baking powder
922,625,½ teaspoon kosher salt
1042,626,3 cups all-purpose flour
78,626,2 cups white sugar
151,626,1 teaspoon baking soda
51,626,1 teaspoon salt
2279,626,2 cups mashed bananas
2280,626,1 ½ cups canola oil
2281,626,1 cup chopped black walnuts
1218,626,1 (8 ounce) can crushed pineapple
421,626,drained
254,626,3 large eggs
437,627,2  bananas
2108,627,mashed
322,627,¼ cup milk
257,627,1 large egg
201,627,beaten
1999,627,1 teaspoon honey
274,627,½ teaspoon vanilla extract
255,627,1 cup rolled oats
19,627,or as needed
36,627,1 teaspoon ground cinnamon
227,627,½ teaspoon baking powder
218,627,⅛ teaspoon salt
2282,628,3  ice cubes
229,628,1 cup milk
442,628,1  banana
198,628,1 tablespoon white sugar
173,628,or to taste
1354,628,1 pinch ground cinnamon
43,629,½ cup butter
93,629,softened
122,629,½ cup brown sugar
1423,629,3  bananas
2108,629,mashed
200,629,2 large eggs
322,629,¼ cup milk
79,629,1 teaspoon vanilla extract
187,629,1 ½ cups all-purpose flour
2283,629,½ cup wheat bran
196,629,1 teaspoon baking powder
151,629,1 teaspoon baking soda
92,629,¼ teaspoon salt
222,629,½ cup chopped walnuts
1038,630,1 cup fresh strawberries
660,630,¾ cup orange juice
2284,630,1  ripe banana
1027,630,1 cup ice cubes
19,630,or as needed
34,631,1 cup white sugar
43,631,½ cup butter
200,631,2 large eggs
2181,631,3  ripe bananas
2108,631,mashed
150,631,2 cups all-purpose flour
151,631,1 teaspoon baking soda
196,631,1 teaspoon baking powder
152,631,½ teaspoon salt
222,631,½ cup chopped walnuts
1170,632,4 large eggs
2285,633,2  very ripe bananas
229,633,1 cup milk
2202,633,6  ice cubes
2286,633,1 ½ tablespoons unsweetened cocoa powder
2287,633,1 tablespoon peanut butter
79,633,1 teaspoon vanilla extract
144,634,cooking spray
150,634,2 cups all-purpose flour
196,634,1 teaspoon baking powder
152,634,½ teaspoon salt
2218,634,4  ripe bananas
2108,634,mashed
200,634,2 large eggs
276,634,⅔ cup white sugar
222,634,½ cup chopped walnuts
2288,635,1 cup almond breeze vanilla almondmilk
1883,635,½ cup rolled oats
2289,635,½ medium banana
2108,635,mashed
2290,635,1 tablespoon chia seeds
20,636,½ cup unsalted butter
2291,636,⅔ cup semisweet chocolate chips
257,636,1 large egg
2292,636,⅔ cup packed light brown sugar
2293,636,1 small ripe banana
2108,636,mashed
274,636,½ teaspoon vanilla extract
92,636,¼ teaspoon salt
60,636,¾ cup all-purpose flour
187,637,1 ½ cups all-purpose flour
34,637,1 cup white sugar
106,637,¼ cup butter
93,637,softened
79,637,1 teaspoon vanilla extract
151,637,1 teaspoon baking soda
227,637,½ teaspoon baking powder
178,637,1  egg
2294,637,3  very ripe bananas
144,638,cooking spray
2295,639,24  kiwis
2296,639,peeled and mashed
2297,639,¾ cup pineapple juice
2115,639,¼ cup fresh lemon juice
1631,639,3  apples
2298,639,unpeeled and halved
246,639,4 cups white sugar
1611,640,1  apple
361,640,roughly chopped
442,640,1  banana
1308,640,broken into chunks
2299,640,2  kiwifruit
4,640,peeled
2172,640,1 ¼ cups milk
2300,640,¼ cup ice
2301,640,or as desired
2302,640,2 teaspoons chia seeds
2303,640,1 teaspoon maca powder
2304,641,1 (16.5 ounce) package refrigerated sliceable sugar cookies
645,641,sliced
2305,641,1 (8 ounce) package philadelphia cream cheese
93,641,softened
2306,641,¼ cup sugar
2307,641,½ teaspoon vanilla
2308,641,4 cups assorted cut-up fruit (kiwi
1321,641,strawberries
2309,641,blueberries
2310,641,drained canned mandarin oranges)
2311,641,¼ cup apricot preserves
2312,641,pressed through sieve to remove lumps
86,641,1 tablespoon water
2313,642,butter-flavored cooking spray
150,642,2 cups all-purpose flour
1486,642,½ cup confectioners' sugar
2314,642,1 cup cold butter
553,642,1 (8 ounce) package cream cheese
93,642,softened
431,642,⅓ cup white sugar
539,642,1 teaspoon almond extract
954,642,2 cups sliced fresh strawberries
1081,642,1 cup fresh blueberries
2315,642,1  kiwi
1274,642,peeled and sliced
1570,642,1 cup unsweetened pineapple juice
22,642,½ cup white sugar
343,642,2 tablespoons cornstarch
217,642,1 teaspoon lemon juice
150,643,2 cups all-purpose flour
99,643,1 cup butter
93,643,softened
22,643,½ cup white sugar
1712,644,1  red onion
2316,644,halved and thinly sliced
2317,644,1  roma tomato
2318,644,seeded and finely chopped
2319,644,1  ripe kiwi
105,644,diced
879,644,1  lime
5,644,quartered
57,644,divided
2320,644,2 tablespoons chopped cilantro
57,644,divided
115,644,salt and ground black pepper to taste
1855,644,4 tablespoons sour cream
2321,644,olive oil
2322,644,1  poblano pepper - cored
1013,644,seeded
2323,644,and finely chopped
2324,644,10 ounces ground pork
2325,644,1 tablespoon mexican seasoning
2326,644,2 tablespoons chicken stock
2327,644,1 tablespoon tomato paste
2328,644,6  flour tortillas
2329,645,2 tablespoons raspberry vinegar
2330,645,2 ½ tablespoons raspberry jam
189,645,⅓ cup vegetable oil
2331,645,8 cups spinach
2332,645,rinsed and torn into bite-size pieces
222,645,½ cup chopped walnuts
2333,645,8  strawberries
5,645,quartered
